"","CustomerID","Frequency","Recency","Monetary","rankR","rankF","rankM","groupRFM","Country","Customer_Segment"
"3437",16985,121,50,506.21,5,3,3,533,"United Kingdom","Potential Loyalist"
"3438",16986,3,62,5.95,5,1,1,511,"United Kingdom","New Customers"
"3439",16987,129,36,612.11,5,3,4,534,"United Kingdom","Loyal Customers"
"3440",16988,7,38,41.84,5,1,1,511,"United Kingdom","New Customers"
"3441",16989,12,40,18,5,1,1,511,"United Kingdom","New Customers"
"3442",16990,1,251,1.79,3,1,1,311,"United Kingdom","About To Sleep"
"3443",16992,95,43,366.12,5,2,3,523,"United Kingdom","Potential Loyalist"
"3444",16995,1,405,1.25,1,1,1,111,"United Kingdom","Lost Lowest"
"3445",16996,41,63,122.21,5,1,1,511,"United Kingdom","New Customers"
"3446",16997,12,321,23.4,2,1,1,211,"United Kingdom","Lost Lowest"
"3447",16998,6,182,19.63,4,1,1,411,"United Kingdom","Promising"
"3448",16999,23,56,55.83,5,1,1,511,"United Kingdom","New Customers"
"3449",17001,169,33,516.63,5,3,4,534,"United Kingdom","Loyal Customers"
"3450",17002,50,106,174.45,5,1,2,512,"United Kingdom","Potential Loyalist"
"3451",17004,44,79,116.72,5,1,1,511,"United Kingdom","New Customers"
"3452",17006,44,37,164.99,5,1,1,511,"United Kingdom","New Customers"
"3453",17007,53,83,174.11,5,1,2,512,"United Kingdom","Potential Loyalist"
"3454",17010,12,49,33,5,1,1,511,"United Kingdom","New Customers"
"3455",17011,15,63,26.85,5,1,1,511,"United Kingdom","New Customers"
"3456",17014,75,41,221.23,5,2,2,522,"United Kingdom","Potential Loyalist"
"3457",17015,217,61,307.52,5,4,2,542,"United Kingdom","NULL"
"3458",17017,268,35,461.2,5,5,3,553,"United Kingdom","Loyal Customers"
"3459",17018,16,73,99.57,5,1,1,511,"United Kingdom","New Customers"
"3460",17019,234,44,496.7,5,5,3,553,"United Kingdom","Loyal Customers"
"3461",17022,7,64,6.71,5,1,1,511,"United Kingdom","New Customers"
"3462",17024,3,78,4.15,5,1,1,511,"United Kingdom","New Customers"
"3463",17025,9,93,18.06,5,1,1,511,"United Kingdom","New Customers"
"3464",17026,4,218,16.14,3,1,1,311,"United Kingdom","About To Sleep"
"3465",17027,155,111,418.95,5,3,3,533,"United Kingdom","Potential Loyalist"
"3466",17029,2,143,3.58,4,1,1,411,"United Kingdom","Promising"
"3467",17030,11,96,29.28,5,1,1,511,"United Kingdom","New Customers"
"3468",17031,22,44,35.35,5,1,1,511,"United Kingdom","New Customers"
"3469",17033,28,119,63.19,4,1,1,411,"United Kingdom","Promising"
"3470",17034,32,49,105.87,5,1,1,511,"United Kingdom","New Customers"
"3471",17035,32,278,109.16,3,1,1,311,"United Kingdom","About To Sleep"
"3472",17037,77,111,213.06,5,2,2,522,"United Kingdom","Potential Loyalist"
"3473",17038,22,63,97.7,5,1,1,511,"United Kingdom","New Customers"
"3474",17040,15,170,49.51,4,1,1,411,"United Kingdom","Promising"
"3475",17041,71,59,138.99,5,2,1,521,"United Kingdom","Potential Loyalist"
"3476",17042,98,35,178.63,5,2,2,522,"United Kingdom","Potential Loyalist"
"3477",17043,102,65,320.65,5,2,2,522,"United Kingdom","Potential Loyalist"
"3478",17044,10,41,38.42,5,1,1,511,"United Kingdom","New Customers"
"3479",17045,22,146,109.3,4,1,1,411,"United Kingdom","Promising"
"3480",17046,22,190,47.72,4,1,1,411,"United Kingdom","Promising"
"3481",17047,65,118,229.9,4,2,2,422,"United Kingdom","Potential Loyalist"
"3482",17048,48,148,209.91,4,1,2,412,"United Kingdom","Potential Loyalist"
"3483",17049,322,35,1285.37,5,5,5,555,"United Kingdom","Loyal Customers"
"3484",17050,316,129,878.14,4,5,5,455,"United Kingdom","Loyal Customers"
"3485",17051,43,227,78.32,3,1,1,311,"United Kingdom","About To Sleep"
"3486",17052,92,61,171.47,5,2,2,522,"United Kingdom","Potential Loyalist"
"3487",17053,14,161,60.59,4,1,1,411,"United Kingdom","Promising"
"3488",17054,84,61,397.28,5,2,3,523,"United Kingdom","Potential Loyalist"
"3489",17058,62,114,233.45,5,2,2,522,"United Kingdom","Potential Loyalist"
"3490",17059,516,62,1371.39,5,5,5,555,"United Kingdom","Loyal Customers"
"3491",17060,5,299,8.86,2,1,1,211,"United Kingdom","Lost Lowest"
"3492",17061,101,106,512.47,5,2,4,524,"United Kingdom","Recent High Spender"
"3493",17062,71,346,153.29,2,2,1,221,"United Kingdom","Lost Lowest"
"3494",17063,82,41,227.97,5,2,2,522,"United Kingdom","Potential Loyalist"
"3495",17064,62,91,228.64,5,2,2,522,"United Kingdom","Potential Loyalist"
"3496",17065,1,176,112.35,4,1,1,411,"United Kingdom","Promising"
"3497",17068,297,45,742.57,5,5,5,555,"United Kingdom","Loyal Customers"
"3498",17069,154,61,428.73,5,3,3,533,"United Kingdom","Potential Loyalist"
"3499",17070,64,147,165.46,4,2,1,421,"United Kingdom","Potential Loyalist"
"3500",17071,148,41,501.34,5,3,3,533,"United Kingdom","Potential Loyalist"
"3501",17073,174,50,543.5,5,4,4,544,"United Kingdom","Loyal Customers"
"3502",17075,80,50,316.53,5,2,2,522,"United Kingdom","Potential Loyalist"
"3503",17076,25,69,146.74,5,1,1,511,"United Kingdom","New Customers"
"3504",17078,28,69,16.87,5,1,1,511,"United Kingdom","New Customers"
"3505",17079,2,111,9.9,5,1,1,511,"United Kingdom","New Customers"
"3506",17080,9,55,31.17,5,1,1,511,"United Kingdom","New Customers"
"3507",17081,64,58,242.9,5,2,2,522,"United Kingdom","Potential Loyalist"
"3508",17082,81,66,342.19,5,2,3,523,"United Kingdom","Potential Loyalist"
"3509",17083,52,142,107.73,4,1,1,411,"United Kingdom","Promising"
"3510",17084,162,68,468.55,5,3,3,533,"United Kingdom","Potential Loyalist"
"3511",17085,189,156,522.52,4,4,4,444,"United Kingdom","Loyal Customers"
"3512",17086,96,40,207.45,5,2,2,522,"United Kingdom","Potential Loyalist"
"3513",17088,115,61,438.04,5,2,3,523,"United Kingdom","Potential Loyalist"
"3514",17090,64,37,174.85,5,2,2,522,"United Kingdom","Potential Loyalist"
"3515",17091,198,35,637.22,5,4,4,544,"United Kingdom","Loyal Customers"
"3516",17092,125,83,282.35,5,3,2,532,"United Kingdom","Potential Loyalist"
"3517",17094,15,351,38,2,1,1,211,"United Kingdom","Lost Lowest"
"3518",17095,77,55,501.94,5,2,3,523,"United Kingdom","Potential Loyalist"
"3519",17096,52,42,235.86,5,1,2,512,"United Kingdom","Potential Loyalist"
"3520",17097,213,35,563.37,5,4,4,544,"Spain","Loyal Customers"
"3521",17100,65,51,126.32,5,2,1,521,"United Kingdom","Potential Loyalist"
"3522",17101,42,43,121.01,5,1,1,511,"United Kingdom","New Customers"
"3523",17102,1,294,12.75,2,1,1,211,"United Kingdom","Lost Lowest"
"3524",17105,90,192,175.01,4,2,2,422,"United Kingdom","Potential Loyalist"
"3525",17107,421,65,1401.98,5,5,5,555,"United Kingdom","Loyal Customers"
"3526",17109,121,62,283.34,5,3,2,532,"United Kingdom","Potential Loyalist"
"3527",17110,12,198,62,4,1,1,411,"United Kingdom","Promising"
"3528",17111,30,80,55.26,5,1,1,511,"United Kingdom","New Customers"
"3529",17114,135,38,696.83,5,3,5,535,"United Kingdom","Loyal Customers"
"3530",17115,43,41,201.51,5,1,2,512,"United Kingdom","Potential Loyalist"
"3531",17117,9,321,35.7,2,1,1,211,"United Kingdom","Lost Lowest"
"3532",17118,10,350,13.58,2,1,1,211,"United Kingdom","Lost Lowest"
"3533",17119,38,36,131.96,5,1,1,511,"United Kingdom","New Customers"
"3534",17120,18,266,79.13,3,1,1,311,"United Kingdom","About To Sleep"
"3535",17122,7,152,13.79,4,1,1,411,"United Kingdom","Promising"
"3536",17123,9,194,15.95,4,1,1,411,"United Kingdom","Promising"
"3537",17124,32,218,109.94,3,1,1,311,"United Kingdom","About To Sleep"
"3538",17125,40,83,138.74,5,1,1,511,"United Kingdom","New Customers"
"3539",17126,262,185,495.34,4,5,3,453,"United Kingdom","Loyal Customers"
"3540",17128,14,367,55.79,1,1,1,111,"United Kingdom","Lost Lowest"
"3541",17131,134,38,471.6,5,3,3,533,"United Kingdom","Potential Loyalist"
"3542",17133,27,48,57.27,5,1,1,511,"United Kingdom","New Customers"
"3543",17134,24,139,130.8,4,1,1,411,"United Kingdom","Promising"
"3544",17135,52,49,262.13,5,1,2,512,"United Kingdom","Potential Loyalist"
"3545",17138,24,308,117.75,2,1,1,211,"United Kingdom","Lost Lowest"
"3546",17139,487,48,1854.81,5,5,5,555,"United Kingdom","Loyal Customers"
"3547",17140,20,280,50.05,3,1,1,311,"United Kingdom","About To Sleep"
"3548",17142,15,272,287.8,3,1,2,312,"United Kingdom","About To Sleep"
"3549",17144,48,34,253.24,5,1,2,512,"United Kingdom","Potential Loyalist"
"3550",17146,35,138,246.09,4,1,2,412,"United Kingdom","Potential Loyalist"
"3551",17147,85,55,293.42,5,2,2,522,"United Kingdom","Potential Loyalist"
"3552",17148,9,84,14.58,5,1,1,511,"United Kingdom","New Customers"
"3553",17152,16,227,58.06,3,1,1,311,"United Kingdom","About To Sleep"
"3554",17153,14,57,39.05,5,1,1,511,"United Kingdom","New Customers"
"3555",17154,23,108,25.46,5,1,1,511,"United Kingdom","New Customers"
"3556",17155,20,50,51.36,5,1,1,511,"United Kingdom","New Customers"
"3557",17157,15,40,41.4,5,1,1,511,"United Kingdom","New Customers"
"3558",17158,67,65,217.45,5,2,2,522,"United Kingdom","Potential Loyalist"
"3559",17159,102,54,245.45,5,2,2,522,"United Kingdom","Potential Loyalist"
"3560",17160,229,64,377.4,5,4,3,543,"United Kingdom","Loyal Customers"
"3561",17162,105,61,406.57,5,2,3,523,"United Kingdom","Potential Loyalist"
"3562",17163,5,54,22.65,5,1,1,511,"United Kingdom","New Customers"
"3563",17164,145,65,359.27,5,3,3,533,"United Kingdom","Potential Loyalist"
"3564",17165,10,317,30.67,2,1,1,211,"United Kingdom","Lost Lowest"
"3565",17166,14,71,49.28,5,1,1,511,"United Kingdom","New Customers"
"3566",17169,60,83,170.11,5,2,2,522,"United Kingdom","Potential Loyalist"
"3567",17171,16,322,38.08,2,1,1,211,"United Kingdom","Lost Lowest"
"3568",17172,16,107,17.17,5,1,1,511,"United Kingdom","New Customers"
"3569",17173,87,38,330.45,5,2,2,522,"United Kingdom","Potential Loyalist"
"3570",17174,4,250,6.65,3,1,1,311,"United Kingdom","About To Sleep"
"3571",17175,64,77,270.72,5,2,2,522,"United Kingdom","Potential Loyalist"
"3572",17176,15,234,41.59,3,1,1,311,"United Kingdom","About To Sleep"
"3573",17179,80,211,185.15,3,2,2,322,"United Kingdom","About To Sleep"
"3574",17180,131,89,257.85,5,3,2,532,"United Kingdom","Potential Loyalist"
"3575",17181,23,90,69.91,5,1,1,511,"United Kingdom","New Customers"
"3576",17183,76,40,318.52,5,2,2,522,"United Kingdom","Potential Loyalist"
"3577",17186,2,79,1.44,5,1,1,511,"United Kingdom","New Customers"
"3578",17187,10,259,37.65,3,1,1,311,"United Kingdom","About To Sleep"
"3579",17188,89,44,253.92,5,2,2,522,"United Kingdom","Potential Loyalist"
"3580",17189,61,139,141.2,4,2,1,421,"United Kingdom","Potential Loyalist"
"3581",17190,20,91,428.96,5,1,3,513,"United Kingdom","Potential Loyalist"
"3582",17191,237,61,607.92,5,5,4,554,"United Kingdom","Loyal Customers"
"3583",17193,35,68,84.42,5,1,1,511,"United Kingdom","New Customers"
"3584",17194,29,306,113.44,2,1,1,211,"United Kingdom","Lost Lowest"
"3585",17197,29,62,159.76,5,1,1,511,"United Kingdom","New Customers"
"3586",17198,96,56,278.14,5,2,2,522,"United Kingdom","Potential Loyalist"
"3587",17201,40,86,77.96,5,1,1,511,"United Kingdom","New Customers"
"3588",17203,152,68,263.45,5,3,2,532,"United Kingdom","Potential Loyalist"
"3589",17204,67,202,319.79,3,2,2,322,"United Kingdom","About To Sleep"
"3590",17205,13,86,6.83,5,1,1,511,"United Kingdom","New Customers"
"3591",17206,7,86,19.52,5,1,1,511,"United Kingdom","New Customers"
"3592",17211,213,59,691.11,5,4,5,545,"United Kingdom","Loyal Customers"
"3593",17212,4,286,5.54,2,1,1,211,"United Kingdom","Lost Lowest"
"3594",17213,164,73,679.65,5,3,5,535,"United Kingdom","Loyal Customers"
"3595",17214,104,93,628.17,5,2,4,524,"United Kingdom","Recent High Spender"
"3596",17217,9,267,33.45,3,1,1,311,"United Kingdom","About To Sleep"
"3597",17218,274,37,797.32,5,5,5,555,"United Kingdom","Loyal Customers"
"3598",17219,25,64,47.13,5,1,1,511,"United Kingdom","New Customers"
"3599",17220,472,57,1161.42,5,5,5,555,"United Kingdom","Loyal Customers"
"3600",17221,63,40,122.5,5,2,1,521,"United Kingdom","Potential Loyalist"
"3601",17222,28,98,83.75,5,1,1,511,"United Kingdom","New Customers"
"3602",17223,49,343,213.85,2,1,2,212,"United Kingdom","Lost Lowest"
"3603",17226,21,341,54.08,2,1,1,211,"United Kingdom","Lost Lowest"
"3604",17227,47,51,64.49,5,1,1,511,"United Kingdom","New Customers"
"3605",17228,208,48,359.14,5,4,3,543,"United Kingdom","Loyal Customers"
"3606",17229,47,129,94.42,4,1,1,411,"United Kingdom","Promising"
"3607",17230,73,297,270.7,2,2,2,222,"United Kingdom","Lost Lowest"
"3608",17231,546,45,1520.22,5,5,5,555,"United Kingdom","Loyal Customers"
"3609",17232,36,35,95.63,5,1,1,511,"United Kingdom","New Customers"
"3610",17233,25,68,61.87,5,1,1,511,"United Kingdom","New Customers"
"3611",17234,14,215,51.77,3,1,1,311,"United Kingdom","About To Sleep"
"3612",17235,29,58,92.2,5,1,1,511,"United Kingdom","New Customers"
"3613",17236,105,45,282.84,5,2,2,522,"United Kingdom","Potential Loyalist"
"3614",17237,19,44,61.29,5,1,1,511,"United Kingdom","New Customers"
"3615",17238,566,35,1521.56,5,5,5,555,"United Kingdom","Loyal Customers"
"3616",17239,16,345,63.55,2,1,1,211,"United Kingdom","Lost Lowest"
"3617",17242,40,141,85.91,4,1,1,411,"United Kingdom","Promising"
"3618",17243,407,34,1722.56,5,5,5,555,"United Kingdom","Loyal Customers"
"3619",17244,31,86,52.91,5,1,1,511,"United Kingdom","New Customers"
"3620",17245,9,237,26.15,3,1,1,311,"United Kingdom","About To Sleep"
"3621",17247,55,48,180.51,5,1,2,512,"United Kingdom","Potential Loyalist"
"3622",17248,69,153,131.46,4,2,1,421,"United Kingdom","Potential Loyalist"
"3623",17250,57,36,171.8,5,1,2,512,"United Kingdom","Potential Loyalist"
"3624",17251,39,395,136.64,1,1,1,111,"United Kingdom","Lost Lowest"
"3625",17252,87,149,241.24,4,2,2,422,"United Kingdom","Potential Loyalist"
"3626",17253,18,51,101.06,5,1,1,511,"United Kingdom","New Customers"
"3627",17254,112,37,168.62,5,2,1,521,"United Kingdom","Potential Loyalist"
"3628",17255,78,73,150.09,5,2,1,521,"United Kingdom","Potential Loyalist"
"3629",17256,16,140,39.17,4,1,1,411,"United Kingdom","Promising"
"3630",17259,124,181,289.49,4,3,2,432,"United Kingdom","Potential Loyalist"
"3631",17262,12,85,48.33,5,1,1,511,"United Kingdom","New Customers"
"3632",17263,23,241,46.26,3,1,1,311,"United Kingdom","About To Sleep"
"3633",17265,127,171,295.68,4,3,2,432,"United Kingdom","Potential Loyalist"
"3634",17266,80,35,207.61,5,2,2,522,"United Kingdom","Potential Loyalist"
"3635",17267,38,160,129.25,4,1,1,411,"United Kingdom","Promising"
"3636",17268,6,140,6.04,4,1,1,411,"United Kingdom","Promising"
"3637",17272,116,75,215.95,5,3,2,532,"United Kingdom","Potential Loyalist"
"3638",17274,27,68,47.09,5,1,1,511,"United Kingdom","New Customers"
"3639",17277,69,260,231.26,3,2,2,322,"United Kingdom","About To Sleep"
"3640",17278,15,274,71.3,3,1,1,311,"United Kingdom","About To Sleep"
"3641",17279,9,90,60.63,5,1,1,511,"United Kingdom","New Customers"
"3642",17282,94,163,224.53,4,2,2,422,"United Kingdom","Potential Loyalist"
"3643",17284,294,93,483.48,5,5,3,553,"United Kingdom","Loyal Customers"
"3644",17286,45,54,84.25,5,1,1,511,"United Kingdom","New Customers"
"3645",17287,124,59,393.4,5,3,3,533,"United Kingdom","Potential Loyalist"
"3646",17288,142,42,379.8,5,3,3,533,"United Kingdom","Potential Loyalist"
"3647",17289,112,64,251.17,5,2,2,522,"United Kingdom","Potential Loyalist"
"3648",17290,102,36,262.44,5,2,2,522,"United Kingdom","Potential Loyalist"
"3649",17291,1,341,7.65,2,1,1,211,"United Kingdom","Lost Lowest"
"3650",17293,135,41,373.42,5,3,3,533,"United Kingdom","Potential Loyalist"
"3651",17295,69,61,203.53,5,2,2,522,"United Kingdom","Potential Loyalist"
"3652",17297,51,50,112.48,5,1,1,511,"United Kingdom","New Customers"
"3653",17298,30,134,62.41,4,1,1,411,"United Kingdom","Promising"
"3654",17299,57,44,92.72,5,1,1,511,"United Kingdom","New Customers"
"3655",17301,66,54,126.12,5,2,1,521,"United Kingdom","Potential Loyalist"
"3656",17302,81,47,213.72,5,2,2,522,"United Kingdom","Potential Loyalist"
"3657",17303,53,394,155.87,1,1,1,111,"United Kingdom","Lost Lowest"
"3658",17306,69,43,108.09,5,2,1,521,"United Kingdom","Potential Loyalist"
"3659",17307,1,398,1.06,1,1,1,111,"United Kingdom","Lost Lowest"
"3660",17309,12,128,35.25,4,1,1,411,"United Kingdom","Promising"
"3661",17311,55,111,168.45,5,1,1,511,"United Kingdom","New Customers"
"3662",17312,14,171,32.27,4,1,1,411,"United Kingdom","Promising"
"3663",17313,28,50,59.3,5,1,1,511,"United Kingdom","New Customers"
"3664",17314,136,57,328.08,5,3,2,532,"United Kingdom","Potential Loyalist"
"3665",17315,487,33,1342.54,5,5,5,555,"United Kingdom","Loyal Customers"
"3666",17317,11,79,31.14,5,1,1,511,"United Kingdom","New Customers"
"3667",17320,73,133,273.18,4,2,2,422,"United Kingdom","Potential Loyalist"
"3668",17321,107,41,296.04,5,2,2,522,"United Kingdom","Potential Loyalist"
"3669",17323,204,48,294.51,5,4,2,542,"United Kingdom","NULL"
"3670",17324,50,50,138.28,5,1,1,511,"United Kingdom","New Customers"
"3671",17325,6,313,9.8,2,1,1,211,"United Kingdom","Lost Lowest"
"3672",17329,33,47,136.27,5,1,1,511,"United Kingdom","New Customers"
"3673",17330,6,55,26.93,5,1,1,511,"United Kingdom","New Customers"
"3674",17331,1,156,10.95,4,1,1,411,"United Kingdom","Promising"
"3675",17333,28,118,49.62,4,1,1,411,"United Kingdom","Promising"
"3676",17334,12,334,15.3,2,1,1,211,"United Kingdom","Lost Lowest"
"3677",17337,548,184,1264.35,4,5,5,455,"United Kingdom","Loyal Customers"
"3678",17338,757,50,2122.12,5,5,5,555,"United Kingdom","Loyal Customers"
"3679",17339,9,127,26.57,4,1,1,411,"United Kingdom","Promising"
"3680",17340,424,42,1615.4,5,5,5,555,"United Kingdom","Loyal Customers"
"3681",17341,183,189,388.1,4,4,3,443,"United Kingdom","Loyal Customers"
"3682",17343,17,388,79.94,1,1,1,111,"United Kingdom","Lost Lowest"
"3683",17344,32,79,90.67,5,1,1,511,"United Kingdom","New Customers"
"3684",17345,87,48,239.01,5,2,2,522,"United Kingdom","Potential Loyalist"
"3685",17346,503,36,1216.42,5,5,5,555,"United Kingdom","Loyal Customers"
"3686",17347,1,119,1.06,4,1,1,411,"United Kingdom","Promising"
"3687",17348,215,47,364.46,5,4,3,543,"United Kingdom","Loyal Customers"
"3688",17349,9,212,27.79,3,1,1,311,"United Kingdom","About To Sleep"
"3689",17350,72,41,174.12,5,2,2,522,"United Kingdom","Potential Loyalist"
"3690",17351,27,69,154.59,5,1,1,511,"United Kingdom","New Customers"
"3691",17353,8,162,11.6,4,1,1,411,"United Kingdom","Promising"
"3692",17354,16,83,22.51,5,1,1,511,"United Kingdom","New Customers"
"3693",17356,19,344,21.31,2,1,1,211,"United Kingdom","Lost Lowest"
"3694",17357,45,57,155.47,5,1,1,511,"United Kingdom","New Customers"
"3695",17358,59,336,158.85,2,2,1,221,"United Kingdom","Lost Lowest"
"3696",17359,15,44,31.56,5,1,1,511,"United Kingdom","New Customers"
"3697",17360,132,50,373.55,5,3,3,533,"United Kingdom","Potential Loyalist"
"3698",17361,29,82,140.18,5,1,1,511,"United Kingdom","New Customers"
"3699",17362,35,272,104.69,3,1,1,311,"United Kingdom","About To Sleep"
"3700",17364,414,33,1124.98,5,5,5,555,"United Kingdom","Loyal Customers"
"3701",17365,468,45,905.29,5,5,5,555,"United Kingdom","Loyal Customers"
"3702",17367,34,271,64.47,3,1,1,311,"United Kingdom","About To Sleep"
"3703",17368,128,56,291.12,5,3,2,532,"United Kingdom","Potential Loyalist"
"3704",17370,33,105,46.1,5,1,1,511,"United Kingdom","New Customers"
"3705",17371,87,50,276.7,5,2,2,522,"United Kingdom","Potential Loyalist"
"3706",17372,253,73,588.63,5,5,4,554,"United Kingdom","Loyal Customers"
"3707",17373,57,73,107.1,5,1,1,511,"United Kingdom","New Customers"
"3708",17374,28,251,198.79,3,1,2,312,"United Kingdom","About To Sleep"
"3709",17375,71,223,196.21,3,2,2,322,"United Kingdom","About To Sleep"
"3710",17376,24,103,82.9,5,1,1,511,"United Kingdom","New Customers"
"3711",17377,419,56,1263.55,5,5,5,555,"United Kingdom","Loyal Customers"
"3712",17379,83,44,113.86,5,2,1,521,"United Kingdom","Potential Loyalist"
"3713",17381,110,41,146.61,5,2,1,521,"United Kingdom","Potential Loyalist"
"3714",17382,2,98,17.1,5,1,1,511,"United Kingdom","New Customers"
"3715",17383,51,37,94.68,5,1,1,511,"United Kingdom","New Customers"
"3716",17384,15,52,48.74,5,1,1,511,"United Kingdom","New Customers"
"3717",17385,47,47,90.24,5,1,1,511,"United Kingdom","New Customers"
"3718",17386,28,40,45.98,5,1,1,511,"United Kingdom","New Customers"
"3719",17387,78,52,188.58,5,2,2,522,"United Kingdom","Potential Loyalist"
"3720",17388,15,110,70.47,5,1,1,511,"United Kingdom","New Customers"
"3721",17389,224,33,1273.57,5,4,5,545,"United Kingdom","Loyal Customers"
"3722",17391,3,196,3.18,4,1,1,411,"United Kingdom","Promising"
"3723",17392,62,339,211.91,2,2,2,222,"United Kingdom","Lost Lowest"
"3724",17394,4,252,13.77,3,1,1,311,"United Kingdom","About To Sleep"
"3725",17396,27,72,119.24,5,1,1,511,"United Kingdom","New Customers"
"3726",17397,92,55,282.88,5,2,2,522,"United Kingdom","Potential Loyalist"
"3727",17398,38,147,183.98,4,1,2,412,"United Kingdom","Potential Loyalist"
"3728",17400,213,159,714.76,4,4,5,445,"United Kingdom","Loyal Customers"
"3729",17402,59,37,345.75,5,2,3,523,"United Kingdom","Potential Loyalist"
"3730",17403,33,69,103.49,5,1,1,511,"United Kingdom","New Customers"
"3731",17404,201,37,446.55,5,4,3,543,"Sweden","Loyal Customers"
"3732",17405,94,34,297.1,5,2,2,522,"United Kingdom","Potential Loyalist"
"3733",17406,116,363,1036.14,2,3,5,235,"United Kingdom","At Risk"
"3734",17408,2,196,22.7,4,1,1,411,"United Kingdom","Promising"
"3735",17409,13,217,99.13,3,1,1,311,"United Kingdom","About To Sleep"
"3736",17410,64,49,223.33,5,2,2,522,"United Kingdom","Potential Loyalist"
"3737",17411,43,45,177.41,5,1,2,512,"United Kingdom","Potential Loyalist"
"3738",17412,66,35,179.59,5,2,2,522,"United Kingdom","Potential Loyalist"
"3739",17414,6,76,2.55,5,1,1,511,"United Kingdom","New Customers"
"3740",17415,14,112,195.53,5,1,2,512,"United Kingdom","Potential Loyalist"
"3741",17416,271,62,635.91,5,5,4,554,"United Kingdom","Loyal Customers"
"3742",17418,30,75,88.25,5,1,1,511,"United Kingdom","New Customers"
"3743",17419,208,44,864.67,5,4,5,545,"United Kingdom","Loyal Customers"
"3744",17420,30,83,116.44,5,1,1,511,"United Kingdom","New Customers"
"3745",17422,135,49,226.28,5,3,2,532,"United Kingdom","Potential Loyalist"
"3746",17423,28,78,61.38,5,1,1,511,"United Kingdom","New Customers"
"3747",17425,43,52,114.85,5,1,1,511,"United Kingdom","New Customers"
"3748",17426,272,37,818.23,5,5,5,555,"United Kingdom","Loyal Customers"
"3749",17427,2,104,8.33,5,1,1,511,"United Kingdom","New Customers"
"3750",17428,343,33,1249.07,5,5,5,555,"United Kingdom","Loyal Customers"
"3751",17429,42,153,88.65,4,1,1,411,"United Kingdom","Promising"
"3752",17430,14,65,27.97,5,1,1,511,"United Kingdom","New Customers"
"3753",17431,43,346,84.33,2,1,1,211,"United Kingdom","Lost Lowest"
"3754",17432,48,51,121.31,5,1,1,511,"United Kingdom","New Customers"
"3755",17433,54,121,129.92,4,1,1,411,"United Kingdom","Promising"
"3756",17434,138,35,392.2,5,3,3,533,"United Kingdom","Potential Loyalist"
"3757",17436,9,34,21.85,5,1,1,511,"United Kingdom","New Customers"
"3758",17438,19,280,96.25,3,1,1,311,"United Kingdom","About To Sleep"
"3759",17440,8,180,5.28,4,1,1,411,"United Kingdom","Promising"
"3760",17442,140,62,370.99,5,3,3,533,"United Kingdom","Potential Loyalist"
"3761",17443,1,252,1.06,3,1,1,311,"Canada","About To Sleep"
"3762",17444,135,180,883.9,4,3,5,435,"Canada","Loyal Customers"
"3763",17446,9,209,6.95,3,1,1,311,"United Kingdom","About To Sleep"
"3764",17447,36,73,60.92,5,1,1,511,"United Kingdom","New Customers"
"3765",17448,1,177,4287.63,4,1,5,415,"United Kingdom","NULL"
"3766",17449,279,35,976.8,5,5,5,555,"United Kingdom","Loyal Customers"
"3767",17450,351,41,3320.09,5,5,5,555,"United Kingdom","Loyal Customers"
"3768",17451,107,34,256.29,5,2,2,522,"United Kingdom","Potential Loyalist"
"3769",17453,19,50,65.04,5,1,1,511,"United Kingdom","New Customers"
"3770",17454,61,225,161.25,3,2,1,321,"United Kingdom","About To Sleep"
"3771",17455,8,236,22.6,3,1,1,311,"United Kingdom","About To Sleep"
"3772",17456,17,398,25.63,1,1,1,111,"United Kingdom","Lost Lowest"
"3773",17457,19,159,61.2,4,1,1,411,"United Kingdom","Promising"
"3774",17458,54,48,131.39,5,1,1,511,"United Kingdom","New Customers"
"3775",17459,111,76,212.81,5,2,2,522,"United Kingdom","Potential Loyalist"
"3776",17460,37,111,165.41,5,1,1,511,"United Kingdom","New Customers"
"3777",17461,111,55,266.42,5,2,2,522,"United Kingdom","Potential Loyalist"
"3778",17462,28,84,109.18,5,1,1,511,"United Kingdom","New Customers"
"3779",17463,219,49,612.94,5,4,4,544,"United Kingdom","Loyal Customers"
"3780",17464,9,191,24.49,4,1,1,411,"United Kingdom","Promising"
"3781",17466,41,43,192.33,5,1,2,512,"United Kingdom","Potential Loyalist"
"3782",17468,5,43,5.85,5,1,1,511,"United Kingdom","New Customers"
"3783",17469,90,49,278.96,5,2,2,522,"United Kingdom","Potential Loyalist"
"3784",17470,78,77,93.81,5,2,1,521,"United Kingdom","Potential Loyalist"
"3785",17472,181,224,372.01,3,4,3,343,"United Kingdom","Loyal Customers"
"3786",17475,14,112,24.87,5,1,1,511,"United Kingdom","New Customers"
"3787",17480,31,106,57.51,5,1,1,511,"United Kingdom","New Customers"
"3788",17481,83,36,215.3,5,2,2,522,"United Kingdom","Potential Loyalist"
"3789",17483,21,98,68.56,5,1,1,511,"United Kingdom","New Customers"
"3790",17486,24,294,69.51,2,1,1,211,"United Kingdom","Lost Lowest"
"3791",17489,29,91,31.23,5,1,1,511,"United Kingdom","New Customers"
"3792",17490,86,33,256.03,5,2,2,522,"United Kingdom","Potential Loyalist"
"3793",17491,110,34,378.06,5,2,3,523,"United Kingdom","Potential Loyalist"
